Origin,Distance_Result
16353473,0.141045
16353485,0.303365
16353851,0.148053
16354659,0.139456
16356884,0.203805
16357148,0.05911
16360002,0.232894
16360010,0.269147
16360727,0.164765
16360894,0.205246
16361014,0.23305
16361439,0.460091
16361717,0.054253
16362150,0.253682
16362226,1.342076
16363175,0.065058
16363328,0.209775
16363434,0.048528
16363498,0.170469
16363747,0.113722
16363923,0.120348
16364067,0.320362
16364666,0.026688
16365302,0.078703
16365878,0.299287
16366744,0.153799
16366928,0.150942
16367064,0.219569
16367184,0.090257
16367772,0.130474
16367983,0.418998
16368233,0.205905
16368328,0.160842
16368376,0.189313
16368541,0.344947
16368793,0.362934
16370096,0.20055
16373331,0.207696
16373546,0.138807
16374376,0.206235
16374392,0.367177
16374702,0.479681
16374783,0.13939
16374819,0.468033
16376497,0.167956
16377144,0.124696
16377436,0.062772
16377899,0.083714
16378007,0.267767
16378313,0.1791
16378562,0.336651
16378706,0.29373
16380258,0.267459
16380794,0.248238
16381008,0.347022
16381049,0.270691
16381226,0.232862
16381393,0.255571
16381746,0.236343
16381905,0.23589
16382035,0.216926
16382645,0.129403
16385859,0.14794
16388417,0.217952
16389354,0.085317
16389531,0.099007
16389820,0.200289
16390105,0.029064
16390662,1.29664
16391487,0.261284
16391952,0.059792
16392085,0.30001
16392514,0.082059
16392756,0.161365
16393191,0.099632
16393395,0.160648
16393500,0.090532
16393554,0.154437
16394179,0.229759
16394193,0.124495
16394440,0.127967
16394488,0.137
16394576,0.175324
16394608,0.243543
16394700,0.149399
16394824,0.146502
16395341,0.1336
16395800,0.109888
16395966,0.334104
16396119,0.125946
16396241,0.227264
16396301,0.145381
16396507,0.177132
16396640,0.150279
16396753,0.388969
16400753,0.185099
16400971,0.125031
16401944,3.523657
16402623,0.1192
16403092,0.151389
16403353,0.391262
16404289,0.217528
16404329,0.243282
16405036,0.067584
16405126,0.029549
16405632,0.09451
16405668,0.094719
16406203,0.541874
16406403,0.042716
16406680,0.135755
16407022,0.477466
16407427,0.076275
16407461,0.302326
16408202,0.287251
16409634,0.212238
16409970,0.118024
16411398,0.255632
16412250,0.22718
16412823,0.166198
16413425,0.16498
16413638,0.118435
16413742,0.21205
16413797,0.125356
16414045,0.279045
16414081,0.088957
16414538,0.014746
16414567,0.335275
16414744,0.124916
16415297,0.200746
16415365,0.101891
16415427,0.069865
16415673,0.166164
16415769,0.170572
16415910,0.048383
16416474,0.156069
16416588,0.061162
16416857,0.247861
16417951,0.291624
16418497,0.027674
16420915,0.129659
16422375,0.367868
16423080,0.050663
16423090,0.062261
16423772,0.982456
16423876,0.191578
16424070,0.118699
16424565,0.975772
16424642,0.091032
16424684,0.210423
16424743,0.535918
16424934,0.324145
16425205,0.411974
16425234,0.068755
16426099,0.135985
16426123,0.004614
16426559,0.076559
16427245,0.169211
16427395,0.245915
16427668,0.093714
16427742,0.13667
16427854,0.179792
16428383,0.19384
16428888,0.166808
16428954,0.466751
16429097,0.138786
16429863,0.288037
16429866,0.135735
16430924,0.203921
16431249,0.253859
16435953,0.092766
16436865,0.016597
16437145,0.399184
16437326,0.100724
16437333,0.187421
16438038,0.190754
16438893,0.073331
16439234,0.079633
16439426,0.092863
16439716,0.349336
16440192,0.132627
16440383,0.269046
16440392,0.275096
16441625,0.306536
16441995,0.063555
16442395,0.091816
16442568,0.038031
16442660,0.169916
16442834,0.142852
16442999,0.248357
16443103,0.013058
16443158,0.40305
16444320,0.199764
16444558,0.169921
16448634,0.100266
16449169,0.265938
16449480,0.139319
16449771,0.172068
16450351,0.051806
16451278,0.178104
16451907,0.065401
16453520,0.197842
16453837,0.260546
16454164,0.054131
16454273,0.163881
16454703,0.116316
16455521,0.277875
16456120,0.43059
16458046,0.12982
16462626,0.200768
16463445,0.325195
16463598,0.110627
16465524,0.282121
16465638,0.452705
16465690,0.347329
16466095,0.244026
16466733,0.125444
16466804,0.489902
16466819,0.253916
16467165,0.052767
16467731,0.010436
16468001,0.213437
16468083,0.270601
16468214,0.088659
16469132,0.236526
16469710,0.183285
16471707,0.522242
16472789,0.132245
16475309,0.315467
16475570,1.02796
16475935,0.350848
16476403,0.076796
16476956,0.266032
16477061,0.241876
16478472,0.148102
16479076,0.112413
16479344,0.194284
16479459,0.202131
16480273,0.386344
16480421,0.23296
16480673,0.164663
16481602,0.195653
16485273,0.148684
16485990,0.387441
16486996,0.192006
16487043,0.345725
16487077,0.099518
16487157,0.493978
16487823,0.211448
16487967,0.043627
16488277,0.205048
16488787,0.43201
16489149,0.189511
16489175,0.057035
16490625,0.118131
16490732,0.250233
16490903,0.059359
16491507,0.211167
16491731,0.114089
16493057,0.049132
16493084,0.440421
16496715,0.198534
16497297,0.328175
16498294,0.311725
16498335,0.191908
16499274,0.095092
16499824,0.122632
16503382,0.089929
16504513,0.298692
16504986,0.226771
16505722,0.263322
16506016,0.123047
16506121,0.188926
16506579,0.109604
16507002,0.035264
16507116,0.134564
16507804,0.775003
16507990,0.14531
16508394,0.164251
16508710,0.539337
16511493,0.250575
16513101,0.74219
16513698,0.174051
16514343,0.120528
16514760,0.044916
16514808,0.15927
16514949,0.139593
16515501,0.298899
16517394,0.158044
16517710,0.034934
16518377,0.483918
16518787,0.115949
16519069,0.469297
16519154,0.341959
16519911,0.043682
16520111,0.376676
16523132,0.355504
16525573,0.037452
16526927,0.024822
16527938,0.206167
16528098,0.274041
16528572,0.07128
16529413,0.229519
16529755,0.048135
16529936,0.49644
16530373,0.346728
16530447,0.02377
16530772,0.24369
16530947,0.235143
16530962,0.055355
16533105,0.131517
16533876,0.071419
16533954,0.257281
16534037,0.203036
16534156,0.265907
16534157,0.345042
16534337,0.188826
16534588,0.17537
16535746,0.174513
16540563,0.194549
16541635,0.118276
16542661,0.172823
16542864,0.0329
16543032,0.065761
16543538,0.06366
16543563,0.12528
16543637,0.149596
16544473,0.08464
16545297,0.183433
16545876,0.213346
16546557,0.080838
16546903,0.232865
16547073,0.110745
16547704,0.050507
16552108,0.121107
16553353,0.925339
16553544,0.099004
16554288,0.108078
16554488,0.194561
16554739,0.225764
16555274,0.091839
16555921,0.909119
16556049,0.120653
16556211,0.138903
16557384,0.141159
16557829,0.14718
16558246,0.08027
16559041,0.11081
16559061,0.078356
16560593,0.104389
16560739,0.262831
16561990,0.022173
16565202,0.04458
16565435,0.241868
16567425,0.055256
16568106,0.354065
16568164,0.210496
16568191,0.332475
16568252,0.40553
16568275,0.08286
16569426,0.450114
16569554,0.282706
16570490,0.211616
16570631,0.20986
16570975,0.066062
16570978,0.184321
16575174,0.102941
16575852,0.996102
16577736,0.544635
16578092,0.096056
16578112,0.28785
16578780,1.383135
16578826,0.119251
16579236,0.194567
16581779,0.397924
16582351,0.08001
16584033,0.050778
16584878,0.427724
16585566,0.191384
16585605,0.205867
16586422,0.446959
16586785,0.199019
16586966,0.204934
16587776,0.174032
16590264,0.152851
16591428,0.073448
16595351,0.479071
16598387,0.024223
16599323,0.204506
16599472,0.084248
16601748,0.215847
16601801,0.079318
16601841,0.943151
16603017,0.058005
16603730,0.279571
16603823,0.158026
16604023,0.102963
16604112,0.081305
16604568,0.205217
16604913,1.817926
16607054,0.124235
16608718,0.28171
16612424,0.424927
16613219,0.306138
16613394,0.133968
16613506,0.36459
16613747,0.08609
16613993,0.053956
16614389,0.265249
16614713,0.071111
16616320,0.276204
16616410,0.046436
16616522,0.210831
16616853,0.176043
16617217,0.070212
16617542,0.19471
16617640,0.155438
16617893,0.324825
16617969,0.175771
16618049,0.081861
16618113,0.113669
16619241,2.636937
16619861,0.506886
16620082,0.240521
16620235,0.360912
16620607,0.276075
16625310,0.376492
16627548,0.108465
16627834,0.12467
16628617,0.100493
16629299,0.222557
16629401,0.187593
16630483,0.178764
16630594,0.288611
16634357,0.092073
16634459,0.136954
16634534,0.183118
16634642,0.281436
16636214,0.282899
16637954,0.208733
16640455,0.362202
16644223,0.177735
16644599,0.133539
16646872,0.316615
16647489,0.154365
16648338,0.471739
16649739,0.359046
16649773,0.13355
16650612,0.154171
16651348,0.753984
16651519,0.441712
16651879,0.124898
16652059,0.29917
16657247,0.078105
16659292,0.187301
16659337,0.073063
16662770,0.118283
16662964,0.263911
16663520,0.124479
16663731,0.130672
16664045,1.316356
16664669,0.108453
16665181,0.252437
16670882,0.055935
16673329,0.212137
16673377,0.082557
16673626,0.29523
16673954,0.087631
16674233,0.250221
16674839,0.510993
16675507,0.53324
16675965,0.149824
16677170,0.029087
16677256,0.208936
16677358,0.135317
16677866,0.316646
16678104,0.200415
16678888,0.152405
16685971,0.111432
16686651,0.095363
16687158,0.089783
16687716,1.121972
16688119,0.311923
16688892,0.081931
16689593,0.184833
16690484,0.518546
16690627,0.090177
16690832,0.1575
16691242,0.283609
16691826,0.142834
16692402,0.227609
16693621,0.207364
16693953,0.597795
16697657,0.07864
16701051,0.206604
16701087,0.033888
16703749,0.125257
16704118,0.235503
16706521,0.093834
16706758,0.29161
16706875,0.260554
16708143,0.172965
16708692,0.057563
16709467,0.160674
16709795,0.224469
16710016,0.079036
16710300,0.076702
16711476,0.008749
16712302,0.312906
16716676,0.006125
16718498,0.071834
16719568,0.458588
16720039,0.097223
16720574,0.088687
16720662,0.14953
16721040,0.112052
16721137,0.419143
16721299,0.112377
16722564,0.248477
16722762,0.208462
16723682,0.042882
16725326,0.077987
16725576,0.005849
16725615,0.036027
16725879,0.156526
16725924,0.046741
16726217,0.284668
16730833,0.131671
16731782,0.203722
16732266,0.072024
16734212,0.018193
16734233,0.333762
16735133,0.217745
16735801,0.168859
16735848,0.304075
16736830,0.203551
16737042,0.326772
16738648,0.101934
16739146,0.180747
16739891,0.211642
16740081,0.213059
16740218,0.129373
16740779,0.126102
16741278,0.080919
16741935,0.055975
16749005,0.098181
16749235,0.115277
16751768,0.204085
16751838,0.184174
16751874,2.745582
16753723,0.029153
16755891,0.227096
16755920,0.198301
16756027,0.263735
16756480,0.149229
16756678,0.325443
16757281,0.1719
16757480,0.323581
16758426,0.251775
16764130,0.06431
16766700,0.187364
16766743,0.139173
16766855,0.036899
16767194,0.155816
16768336,0.132624
16768665,0.163948
16769229,0.172454
16770311,0.133462
16771876,0.130364
16772578,0.317428
16775958,0.137916
16776959,0.315369
16777456,0.494107
16777938,0.17876
16778711,0.186961
16778903,0.166732
16778904,0.172027
16779548,0.075558
16779705,0.047254
16780398,0.184697
16780469,0.129421
16781516,0.073621
16781601,0.188234
16783144,0.369459
16783828,0.019648
16784199,0.190452
16791336,0.120245
16791809,0.225634
16792022,0.149236
16792642,0.141115
16793429,0.107613
16793649,0.114213
16794070,0.300584
16794287,0.045809
16795470,0.121311
16795503,0.44685
16795643,0.067249
16796255,0.097593
16797910,0.449986
16798165,0.249148
16798351,0.173435
16802965,0.300471
16804336,0.009395
16805050,0.008406
16805065,0.322181
16805103,0.169693
16805446,0.191994
16805869,0.062053
16805921,0.070472
16807028,0.165907
16807550,0.164185
16807749,0.091807
16808375,0.139392
16808464,0.105854
16810023,0.260495
16810808,0.221587
16811150,0.531686
16811199,0.202078
16811364,0.167414
16813292,0.111969
16814205,1.432099
16814382,0.154705
16814385,0.081633
16814536,0.08588
16814803,0.135623
16814818,0.01307
16815519,0.254777
16821077,0.127667
16821898,0.229359
16822398,0.02595
16823231,0.084265
16823712,0.046885
16823923,0.080783
16824884,0.152469
16826741,0.315486
16827163,0.128716
16827715,0.10008
16828843,0.067042
16828918,0.116749
16829324,0.015084
16829867,0.082447
16830241,0.089665
16834485,0.038134
16835493,0.035341
16837628,0.091628
16840727,0.489177
16841844,0.235169
16841998,0.229823
16843605,0.092465
16844707,0.143403
16845648,0.066007
16845840,0.224628
16846074,0.143971
16846366,0.128179
16846462,0.101899
16847069,0.026461
16851711,0.017812
16851792,0.183794
16851973,0.066683
16852728,0.051678
16854141,0.163508
16854181,0.219927
16854754,0.23947
16855055,0.182912
16855679,0.124481
16856193,0.184013
16858146,0.193228
16859099,0.493232
16860045,0.970256
16860541,0.071345
16865916,0.128322
16867024,0.210419
16867729,0.036685
16869999,0.246492
16870827,0.264949
16871240,0.165489
16873148,0.979445
16874685,0.137507
16879258,0.161607
16880235,0.128001
16883129,0.329015
16883282,0.291102
16883813,0.021595
16884012,0.060794
16884027,0.215433
16884405,0.047375
16884587,0.048323
16885058,0.187902
16892151,0.099216
16892955,0.346405
16893030,0.078454
16893907,0.173036
16893993,0.021739
16895217,0.600429
16896105,0.09264
16897115,0.037016
16897571,0.052175
16897611,0.122189
16898313,0.190907
16899058,0.061375
16905585,0.128964
16912472,0.107113
16914299,0.156957
16914748,0.382024
16916191,0.131879
16916234,0.461115
16916510,0.101146
16916708,0.372211
16916926,0.071161
16917171,0.104921
16917225,0.11837
16918104,0.119845
16923912,0.357079
16925647,0.195849
16927533,0.093011
16928488,0.255242
16929145,0.083582
16929407,0.249862
16930274,0.044332
16930662,0.110343
16930707,0.122882
16931894,0.130643
16932674,0.117322
16933257,0.239677
16933481,0.151911
16936036,0.36966
16937801,0.160268
16943101,0.14804
16943178,0.14914
16944182,0.023606
16944820,0.12343
16945093,0.043307
16945495,0.169346
16947113,0.145867
16954154,0.049236
16954330,0.127306
16959759,0.207391
16960374,0.208425
16960725,0.039388
16960760,0.204563
16960859,0.04399
16961126,0.143885
16962435,0.082307
16963544,0.033914
16964141,2.428417
16965072,0.163375
16965094,0.145922
16965291,0.185895
16965705,0.105262
16965968,0.054491
16965972,0.048218
16969156,0.394438
16970733,0.124933
16971247,0.187205
16972627,0.078253
16973662,0.301326
16974219,0.0706
16975094,0.151492
16975918,0.132492
16976026,3.460819
16976215,0.014224
16976267,0.091343
16981845,0.132076
16983203,0.304804
16984336,0.400657
16987293,0.410737
16987408,0.14165
16987479,0.288055
16991994,0.086209
16992922,0.025448
16994272,0.117
16995743,0.312953
16996170,0.087431
16996664,0.112492
16996954,0.082277
16999426,0.149278
16999617,0.068218
17000278,0.351511
17000577,0.212887
17005665,0.106534
17006745,0.169794
17006956,0.219069
17007971,0.194241
17008022,0.285287
17009057,0.211709
17009742,0.225988
17010314,0.286595
17013137,0.192123
17013623,0.381302
17013882,0.358396
17014341,1.026518
17014809,0.212478
17020317,0.130868
17023406,0.153229
17023591,2.016169
17025412,0.076891
17025831,0.152145
17026213,0.349943
17026435,0.325407
17027226,0.101599
17029482,0.275317
17029902,0.156516
17030043,0.252874
17031720,0.10563
17037199,0.314479
17040990,0.172139
17041225,0.216841
17042235,0.291674
17043121,0.135216
17043468,0.138571
17044038,0.092419
17044854,0.018445
17045488,0.151734
17045788,0.105371
17045905,0.083159
17045913,0.073994
17046103,0.183886
17046562,0.829342
17070038,0.266212
17070798,0.194523
17071462,0.127225
17072328,0.058587
17072544,0.078251
17073231,0.341755
17073870,1.056951
17073983,1.18375
17074757,0.106946
17075535,0.505412
17076329,0.054983
17076571,0.182633
17076735,0.231738
17078010,0.193853
17078612,0.240735
17079313,0.281188
17080093,0.192587
17084539,0.032169
17085792,0.096438
17088382,0.162269
17093180,0.278651
17094226,0.933549
17095035,0.291024
17095296,0.240993
17095350,0.074076
17095846,0.312082
17095925,0.133235
17095971,0.524121
17097239,0.190553
17097495,0.170251
17097898,0.159388
17104272,0.180682
17105446,0.21773
17106473,0.130656
17106644,0.070178
17106705,0.084314
17107385,0.385986
17107656,0.304743
17108224,0.228785
17108306,0.067418
17108395,0.335589
17108995,0.26974
17109623,0.638614
17111449,0.287605
17112036,0.233834
17116411,0.104909
17117129,0.060714
17117602,0.036967
17117631,0.161904
17118782,0.409934
17120052,0.318159
17120582,0.123681
17121563,0.128342
17122054,0.279239
17122333,0.139263
17122439,0.256635
17122814,0.256947
17123353,0.079463
17123646,0.335563
17123684,0.116562
17125159,0.167563
17129825,0.133697
17130293,0.143263
17133439,0.079255
17133664,0.118062
17134357,0.17391
17136721,0.058216
17137388,0.231271
17137626,0.108439
17138076,3.094178
17138302,0.182755
17140695,0.105556
17140748,0.229861
17140782,0.297235
17141182,0.159546
17141413,0.075867
17141577,0.22776
17141884,0.211091
17142987,0.22562
17147561,0.011835
17149950,0.155604
17150899,0.391299
17151145,0.019912
17151230,0.086156
17152737,0.070754
17153913,0.038207
17154204,3.630208
17155039,0.133094
17156147,0.206072
17157438,0.276875
17157615,0.164103
17158871,0.008619
17168007,0.235326
17171691,0.212745
17172375,0.051814
17173473,0.164278
17174519,0.091758
17176173,0.072454
17177726,0.264063
17178617,0.09743
17186648,0.212433
17186834,0.416379
17187219,0.228461
17187785,0.441076
17187942,0.184475
17188328,0.036241
17188790,0.106849
17189484,0.194596
17189799,0.237899
17189812,0.629118
17189819,0.108012
17192158,0.064449
17192309,0.410238
17192800,2.29393
17193761,0.129229
17197830,0.044179
17208528,0.317135
17209321,0.149171
17209680,0.260061
17210810,0.115353
17210984,0.068377
17211246,0.249442
17211583,0.119593
17211881,0.453609
17211908,0.343637
17212052,0.32761
17214699,0.034141
17218433,0.031712
17219303,0.160465
17219608,0.097676
17220307,0.03855
17222011,0.043356
17222454,0.998535
17223109,0.070898
17223725,0.149605
17224136,0.246779
17224372,0.405493
17224797,0.204377
17225037,0.389805
17231011,0.235442
17233611,0.042521
17233932,0.226779
17234796,0.096998
17234955,0.024602
17236095,0.092736
