ID,LATITUDE,LONGITUDE,ZIP
34949208,40.636980000,-74.011390000,11220
34949542,40.648560000,-73.963580000,11226
34949698,40.709390000,-73.940550000,11206
34949851,40.758400000,-73.970750000,10022
34951077,40.691520000,-73.960370000,11205
34952279,40.813760000,-73.952500000,10027
34953317,40.718720000,-73.981740000,10002
34953750,40.770860000,-73.951310000,10075
34954639,40.737120000,-73.988440000,10003
34954790,40.769890000,-73.949610000,10075
34956249,40.776970000,-73.952720000,10028
34956747,40.787070000,-73.951210000,10029
34958857,40.770450000,-73.949590000,10075
34959292,40.795820000,-73.967110000,10025
34959441,40.770310000,-73.950070000,10075
34959442,40.795120000,-73.944540000,10029
34960314,40.717650000,-73.959140000,11211
34960545,40.775580000,-73.905060000,11105
34962230,40.768050000,-73.949290000,10021
34962946,40.766150000,-73.988820000,10019
34962979,40.778210000,-73.955040000,10028
34964114,40.702670000,-73.922710000,11237
34964342,40.751810000,-73.937020000,11101
34964711,40.722220000,-73.994430000,10012
34966406,40.679570000,-73.979280000,11217
34966969,40.760400000,-73.964510000,10022
34967524,40.752770000,-73.883560000,11372
34967678,40.718010000,-73.994300000,10002
34967770,40.818720000,-73.943630000,10030
34968153,40.618220000,-74.035380000,11209
34968639,40.725640000,-73.980300000,10009
34969461,40.819810000,-73.945230000,10030
34970126,40.684140000,-73.935380000,11233
34970373,40.664680000,-73.997850000,11232
34970848,40.745770000,-73.975870000,10016
34971155,40.723760000,-73.986230000,10009
34971332,40.689910000,-73.953450000,11205
34971337,40.747510000,-73.980510000,10016
34971449,40.745360000,-73.977990000,10016
34972072,40.713230000,-73.990630000,10002
34972213,40.706710000,-73.947740000,11206
34972355,40.716930000,-73.990750000,10002
34972591,40.748760000,-73.981430000,10016
34972828,40.747500000,-73.916100000,11104
34972982,40.743850000,-73.977890000,10016
34973988,40.720490000,-73.988160000,10002
34974103,40.748820000,-73.980410000,10016
34974184,40.610580000,-73.909710000,11234
34974475,40.691140000,-73.864590000,11421
34974525,40.748120000,-73.980460000,10016
34974562,40.779270000,-73.976490000,10023
34974705,40.691180000,-73.934760000,11221
34974799,40.765370000,-73.984870000,10019
34975056,40.743990000,-73.983980000,10016
34975296,40.697070000,-73.932010000,11221
34975527,40.743050000,-73.900700000,11377
34975845,40.761290000,-73.961780000,10065
34975935,40.678340000,-73.965980000,11238
34976037,40.790580000,-73.972460000,10024
34976038,40.815820000,-73.942670000,10030
34976056,40.717360000,-73.958450000,11211
34976241,40.744790000,-73.911930000,11377
34976735,40.738660000,-73.983220000,10010
34976973,40.671010000,-73.789430000,11436
34977297,40.719400000,-73.963460000,11211
34977363,40.753750000,-73.974160000,10017
34977766,40.761390000,-73.960480000,10065
34978082,40.673370000,-73.888460000,11207
34978133,40.726600000,-73.987500000,10003
34978307,40.667140000,-73.992790000,11215
34978674,40.734560000,-73.953280000,11222
34978738,40.675650000,-73.846770000,11417
34979429,40.743290000,-73.982530000,10016
34980223,40.718050000,-73.997140000,10013
34980397,40.726570000,-73.987960000,10003
34980912,40.701130000,-73.921750000,11237
34981344,40.720490000,-73.993480000,10002
34981452,40.661620000,-73.855980000,11414
34981466,40.743830000,-73.982860000,10016
34981637,40.630870000,-74.020060000,11209
34981661,40.680960000,-73.925120000,11233
34983299,40.708930000,-73.957200000,11211
34986604,40.662380000,-73.836280000,11414
34993569,40.789480000,-73.972280000,10024
34993824,40.790580000,-73.974350000,10024
34994129,40.789400000,-73.973810000,10024
34995166,40.711140000,-73.961530000,11211
34995443,40.743440000,-74.007470000,10011
34995534,40.694570000,-73.907530000,11237
34995803,40.744360000,-74.007290000,10011
34996046,40.616370000,-74.029430000,11209
34996136,40.743720000,-74.006010000,10011
34996955,40.717360000,-73.982700000,10002
34997003,40.693160000,-73.907410000,11237
34997245,40.719780000,-73.996810000,10013
34997345,40.725000000,-73.979030000,10009
34997360,40.713990000,-73.946830000,11211
34997420,40.806760000,-73.948840000,10027
34997446,40.713980000,-73.946050000,11211
34997666,40.641720000,-73.992650000,11219
34997773,40.714950000,-73.947260000,11211
34997828,40.743340000,-73.972130000,10016
34997863,40.749000000,-73.980520000,10016
34997894,40.633600000,-74.028840000,11209
34997929,40.714900000,-73.945850000,11211
34997985,40.640610000,-73.992160000,11219
34998610,40.715500000,-73.946560000,11211
34998614,40.744400000,-73.972970000,10016
34998736,40.746160000,-73.975220000,10016
34998820,40.744000000,-73.973590000,10016
34998955,40.747570000,-73.981870000,10016
34999128,40.758690000,-73.967250000,10022
34999260,40.744300000,-73.972770000,10016
34999415,40.750640000,-73.995660000,10199
34999606,40.744570000,-73.971680000,10016
34999688,40.713440000,-73.946120000,11211
34999766,40.744420000,-73.971700000,10016
34999950,40.815080000,-73.937420000,10037
35000008,40.744630000,-73.973070000,10016
35000157,40.744590000,-73.974360000,10016
35000294,40.744250000,-73.971370000,10016
35000403,40.798300000,-73.961150000,10025
35000464,40.748860000,-73.981840000,10016
35000509,40.744200000,-73.971760000,10016
35000596,40.756610000,-73.971860000,10022
35000600,40.743220000,-73.972200000,10016
35000795,40.805290000,-73.947180000,10027
35000978,40.747300000,-73.939140000,11101
35000981,40.717790000,-73.942320000,11211
35001013,40.744580000,-73.971460000,10016
35001278,40.742060000,-73.866280000,11368
35001433,40.743100000,-73.971900000,10016
35001663,40.731590000,-73.974720000,10009
35001709,40.744550000,-73.972960000,10016
35002204,40.692370000,-73.934460000,11221
35002311,40.688400000,-73.913730000,11207
35002617,40.689710000,-73.928360000,11221
35003048,40.871800000,-73.876990000,10467
35003080,40.825780000,-73.953970000,10031
35003154,40.673070000,-73.939170000,11213
35003827,40.748330000,-73.981620000,10016
35004123,40.715490000,-73.979510000,10002
35004646,40.607530000,-73.953890000,11229
35004930,40.721010000,-73.793950000,11432
35005134,40.707990000,-74.006270000,10038
35005171,40.706730000,-74.005650000,10038
35005183,40.708110000,-74.006160000,10038
35005197,40.705750000,-74.006210000,10005
35005222,40.798370000,-73.960610000,10025
35005234,40.760670000,-73.997710000,10036
35005258,40.762200000,-73.996730000,10036
35005343,40.707450000,-74.006130000,10038
35005367,40.743570000,-73.908940000,11377
35005368,40.748080000,-73.983400000,10016
35005373,40.748920000,-73.981550000,10016
35005473,40.690400000,-73.934630000,11221
35005489,40.658630000,-73.984950000,11215
35005499,40.746730000,-73.983050000,10016
35005526,40.757080000,-73.982830000,10036
35005563,40.756000000,-73.981950000,10036
35005592,40.755470000,-73.982450000,10036
35005637,40.762770000,-73.963170000,10065
35005670,40.763070000,-73.962950000,10065
35005701,40.747300000,-73.976030000,10016
35005774,40.720060000,-73.946200000,11222
35005793,40.748990000,-73.975410000,10016
35005797,40.801540000,-73.961060000,10025
35005829,40.747250000,-73.976070000,10016
35005862,40.742880000,-73.994380000,10011
35005877,40.742950000,-73.995210000,10011
35005936,40.744510000,-73.972700000,10016
35005963,40.759540000,-73.986040000,10036
35006072,40.782630000,-73.976230000,10024
35006121,40.763830000,-73.983680000,10019
35006426,40.739350000,-73.920960000,11377
35007081,40.716970000,-73.942270000,11211
35007111,40.671090000,-73.868410000,11208
35007140,40.717010000,-73.940820000,11211
35007203,40.715740000,-73.941400000,11211
35007240,40.736550000,-73.996180000,10011
35007394,40.608580000,-73.951600000,11229
35008478,40.762990000,-73.994780000,10036
35008548,40.759490000,-73.995670000,10036
35008790,40.762750000,-73.992710000,10036
35009512,40.708380000,-73.953660000,11211
35009677,40.756200000,-73.830710000,11355
35009785,40.609110000,-73.952570000,11229
35010022,40.696050000,-73.924230000,11221
35010066,40.832070000,-73.920680000,10452
35010433,40.752910000,-73.831350000,11355
35010481,40.706250000,-73.928150000,11237
35010988,40.780120000,-73.950790000,10128
35011803,40.694690000,-73.924750000,11221
35012326,40.710890000,-73.996710000,10038
35012500,40.655350000,-73.744490000,11422
35013529,40.671450000,-73.933550000,11213
35013796,40.783070000,-73.945780000,10128
35021821,40.770810000,-73.990360000,10019
35023304,40.741430000,-73.922900000,11104
35023313,40.700530000,-73.823720000,11418
35023464,40.758210000,-73.963130000,10022
35025129,40.725720000,-73.956640000,11222
35025851,40.767960000,-73.988910000,10019
35025881,40.760890000,-74.000300000,10036
35025921,40.788730000,-73.973810000,10024
35026069,40.726570000,-73.987570000,10003
35026159,40.799700000,-73.959460000,10025
35026161,40.789080000,-73.972310000,10024
35026452,40.760100000,-73.970420000,10022
35026962,40.763650000,-73.961870000,10065
35028223,40.798800000,-73.943390000,10029
35028448,40.847320000,-73.937470000,10033
35028480,40.759390000,-73.961770000,10022
35029487,40.748200000,-73.985990000,10001
35029537,40.765140000,-73.987750000,10019
35029551,40.732560000,-73.991020000,10003
35029677,40.755470000,-73.962480000,10022
35029871,40.688730000,-73.989290000,11201
35030427,40.748480000,-73.986310000,10001
35030460,40.693480000,-73.944990000,11206
35030571,40.771320000,-73.904740000,11105
35030589,40.763920000,-73.988050000,10019
35030835,40.746460000,-73.986300000,10001
35031082,40.746690000,-73.987490000,10001
35031409,40.748470000,-73.986290000,10001
35031778,40.719490000,-73.986070000,10002
35031939,40.822040000,-73.955660000,10031
35032636,40.754760000,-73.971180000,10017
35032803,40.765010000,-73.988920000,10019
35033070,40.649180000,-74.007560000,11220
35033521,40.763560000,-73.988140000,10019
35033674,40.823740000,-73.915550000,10451
35033921,40.765090000,-73.987950000,10019
35034032,40.708610000,-74.004790000,10038
35034410,40.727640000,-73.987120000,10003
35034543,40.764240000,-73.989160000,10019
35034773,40.764040000,-73.989730000,10019
35035202,40.855390000,-73.887690000,10458
35035291,40.764870000,-73.989120000,10019
35035847,40.761130000,-73.985570000,10036
35036056,40.821720000,-73.956180000,10031
35036124,40.689570000,-73.926590000,11221
35037136,40.708650000,-73.966730000,11211
35037457,40.696340000,-73.934450000,11221
35037586,40.738910000,-73.986570000,10010
35037973,40.841760000,-73.937380000,10032
35037976,40.754550000,-73.969500000,10017
35038031,40.758230000,-73.931140000,11106
35038048,40.745250000,-73.972250000,10016
35038124,40.759110000,-73.970110000,10022
35038269,40.756240000,-73.971710000,10022
35038426,40.747810000,-73.987690000,10001
35038658,40.746960000,-73.879120000,11373
35039302,40.759740000,-73.970670000,10022
35039831,40.787140000,-73.843780000,11356
35039936,40.699710000,-73.930680000,11206
35040055,40.754840000,-73.993900000,10018
35040098,40.787660000,-73.942300000,10029
35040805,40.760440000,-73.970120000,10022
35040813,40.762630000,-73.935470000,11106
35041121,40.698240000,-73.928880000,11221
35042058,40.799000000,-73.963150000,10025
35042440,40.635700000,-74.154780000,10303
35042474,40.763770000,-73.826920000,11354
35043094,40.663160000,-73.748040000,11413
35044394,40.685380000,-73.946370000,11216
35044981,40.743920000,-73.977410000,10016
35050872,40.710550000,-74.006230000,10038
35054863,40.684250000,-73.925030000,11233
35055076,40.702540000,-73.832200000,11415
35055437,40.821320000,-73.954410000,10031
35056385,40.646690000,-73.959210000,11226
35056734,40.763940000,-73.994660000,10036
35057815,40.712090000,-73.801510000,11432
35058541,40.818690000,-73.822330000,10465
35059067,40.764440000,-73.872380000,11369
35059177,40.795990000,-73.966590000,10025
35059538,40.764110000,-73.873730000,11369
35059681,40.764810000,-73.872420000,11369
35059840,40.641270000,-73.891190000,11236
35060103,40.692140000,-73.923790000,11221
35060288,40.726040000,-73.988430000,10003
35060675,40.676230000,-73.936420000,11213
35060992,40.667010000,-73.938610000,11213
35061907,40.674630000,-73.960600000,11238
35062211,40.893230000,-73.852150000,10466
35062294,40.800980000,-73.942610000,10035
35062731,40.706590000,-74.005010000,10038
35062818,40.763290000,-73.962350000,10065
35063045,40.718370000,-73.997680000,10013
35063377,40.715440000,-73.960030000,11211
35064014,40.690260000,-73.970740000,11205
35064019,40.811490000,-73.940240000,10037
35064196,40.762840000,-73.990030000,10019
35064738,40.856380000,-73.929210000,10040
35064797,40.734350000,-74.003920000,10014
35065083,40.696640000,-73.994670000,11201
35065348,40.694400000,-73.831920000,11418
35065615,40.697910000,-73.983810000,11201
35066003,40.684630000,-73.926170000,11233
35066396,40.762380000,-73.917210000,11103
35066800,40.592790000,-73.799930000,11692
35067259,40.684060000,-73.939670000,11221
35067483,40.765060000,-73.985070000,10019
35069416,40.606250000,-74.089000000,10304
35069663,40.857430000,-73.902330000,10453
35069936,40.762560000,-73.990400000,10019
35070555,40.765120000,-73.987260000,10019
35071302,40.731080000,-74.001140000,10012
35075812,40.747200000,-73.972780000,10016
35076834,40.682950000,-73.915530000,11233
35079012,40.720960000,-73.955280000,11222
35079670,40.806190000,-73.941740000,10035
35080347,40.713450000,-73.986780000,10002
35080969,40.741250000,-73.981250000,10016
35081477,40.729050000,-74.002940000,10014
35081665,40.692900000,-73.863780000,11421
35082055,40.717520000,-73.993870000,10002
35082227,40.661300000,-73.887560000,11207
35082332,40.710180000,-73.953770000,11211
35082713,40.727650000,-74.002130000,10012
35084043,40.768310000,-73.985150000,10019
35084260,40.767950000,-73.983810000,10019
35085042,40.677530000,-73.990840000,11231
35085643,40.719090000,-73.954080000,11211
35085802,40.706290000,-73.912810000,11385
35085826,40.693620000,-73.769530000,11434
35085934,40.720350000,-73.941170000,11222
35086171,40.758370000,-73.825290000,11355
35086252,40.695610000,-73.987800000,11201
35088621,40.826220000,-73.934890000,10039
35088935,40.771660000,-73.946650000,10028
35089556,40.676530000,-73.935560000,11213
35090082,40.720270000,-73.958800000,11211
35090364,40.617350000,-74.030000000,11209
35090587,40.743510000,-73.922810000,11104
35091010,40.766250000,-73.873470000,11369
35091116,40.765660000,-73.872150000,11369
35092409,40.838940000,-73.911580000,10457
35092433,40.748200000,-73.831130000,11355
35092820,40.761940000,-73.990740000,10036
35093378,40.765680000,-73.986360000,10019
35093823,40.671650000,-73.956440000,11216
35096173,40.788910000,-73.943990000,10029
35096397,40.626100000,-73.945780000,11210
35096744,40.685260000,-73.926930000,11221
35096805,40.693880000,-73.925640000,11221
35097415,40.705060000,-73.870730000,11385
35097684,40.732320000,-73.977840000,10009
35098251,40.746530000,-73.978910000,10016
35100775,40.760770000,-73.994270000,10036
35108156,40.759710000,-73.992560000,10036
35109246,40.689290000,-73.996560000,11201
35112957,40.706240000,-74.010060000,10005
35114189,40.771980000,-73.989310000,10023
35114837,40.745060000,-73.999350000,10011
35115408,40.700340000,-73.928690000,11221
35115612,40.801900000,-73.959240000,10025
35115893,40.760630000,-73.959380000,10065
35117050,40.735050000,-73.861440000,11374
35117522,40.705520000,-73.942230000,11206
35117804,40.755260000,-73.998760000,10001
35118554,40.783730000,-73.971820000,10024
35119736,40.863530000,-73.923490000,10034
35119931,40.723430000,-73.774350000,11423
35120093,40.696360000,-73.946380000,11206
35120222,40.760900000,-73.932030000,11106
35120985,40.847090000,-73.935250000,10033
35121319,40.830500000,-73.948240000,10031
35121524,40.715160000,-73.947540000,11211
35121742,40.657300000,-73.961340000,11225
35122826,40.761420000,-73.994310000,10036
35122841,40.662340000,-73.957770000,11225
35123753,40.760240000,-74.000460000,10018
35124153,40.750480000,-74.002810000,10001
35124747,40.720590000,-73.985000000,10002
35125511,40.762770000,-73.995940000,10036
35125528,40.764490000,-73.984450000,10019
35125636,40.648990000,-74.012500000,11220
35125696,40.661540000,-73.986850000,11215
35127234,40.761020000,-73.964310000,10022
35127246,40.688550000,-73.972820000,11205
35127308,40.706420000,-73.782980000,11433
35127865,40.773670000,-73.988790000,10023
35128367,40.686470000,-73.969590000,11238
35129021,40.728590000,-73.959050000,11222
35129203,40.687630000,-73.926940000,11221
35129411,40.684460000,-74.001420000,11231
35129774,40.734790000,-73.952240000,11222
35130273,40.742370000,-73.911120000,11377
35131138,40.758710000,-73.969480000,10022
35131221,40.897010000,-73.897780000,10471
35131393,40.753400000,-73.972830000,10017
35132016,40.785780000,-73.976780000,10024
35132345,40.761270000,-73.992340000,10036
35132775,40.738470000,-73.998350000,10011
35136523,40.667990000,-73.851350000,11414
35136809,40.666350000,-73.852580000,11414
35141620,40.773770000,-73.898370000,11105
35144024,40.587500000,-73.794270000,11692
35144255,40.715400000,-73.983010000,10002
35145200,40.695210000,-73.920110000,11221
35145314,40.741320000,-73.866830000,11368
35145342,40.742550000,-73.866590000,11368
35146846,40.826930000,-73.951420000,10031
35147355,40.707510000,-74.010250000,10005
35147457,40.703440000,-73.983900000,11201
35150643,40.741190000,-73.867480000,11368
35151658,40.711240000,-73.960690000,11211
35152601,40.723630000,-73.998320000,10012
35152749,40.775850000,-73.958810000,10028
35153060,40.706850000,-73.921490000,11237
35153229,40.689590000,-73.737330000,11411
35153334,40.765910000,-73.991550000,10019
35153702,40.788340000,-73.947810000,10029
35153758,40.754190000,-73.830820000,11355
35154253,40.726120000,-73.989460000,10003
35154411,40.765930000,-73.980870000,10019
35154533,40.762200000,-73.996250000,10036
35154571,40.761830000,-73.991600000,10036
35154668,40.763860000,-73.982220000,10019
35154803,40.765500000,-73.982370000,10019
35154913,40.764200000,-73.980350000,10019
35155176,40.719860000,-73.958910000,11211
35155188,40.731280000,-74.004750000,10014
35155272,40.745460000,-73.990990000,10001
35155320,40.707900000,-74.004910000,10038
35155541,40.707970000,-74.005340000,10038
35155925,40.763200000,-73.987120000,10019
35156210,40.717200000,-73.988900000,10002
35156223,40.687340000,-73.932550000,11221
35156439,40.772420000,-73.954520000,10075
35156906,40.687390000,-73.932080000,11221
35156995,40.684950000,-73.970390000,11238
35157163,40.815570000,-73.957020000,10027
35157419,40.687170000,-73.931130000,11221
35158358,40.783730000,-73.973210000,10024
35158573,40.711180000,-73.945610000,11211
35158765,40.776250000,-73.955800000,10028
35159849,40.757460000,-73.830690000,11355
35160399,40.682540000,-73.887240000,11207
35160406,40.633440000,-73.940680000,11210
35160490,40.732130000,-73.857170000,11374
35160692,40.651760000,-73.954580000,11226
35160771,40.794960000,-73.948380000,10029
35160909,40.635800000,-73.971270000,11218
35161225,40.738630000,-73.999650000,10011
35161717,40.722910000,-73.984470000,10009
35162122,40.694640000,-73.751840000,11412
35162306,40.707060000,-73.950480000,11211
35162513,40.680050000,-73.946610000,11216
35162591,40.679480000,-73.943880000,11216
35163045,40.650390000,-73.972540000,11218
35163190,40.771220000,-73.909440000,11105
35163290,40.764010000,-73.980510000,10019
35163461,40.722800000,-73.980350000,10009
35163692,40.821870000,-73.955620000,10031
35164003,40.724500000,-74.004440000,10012
35164652,40.591250000,-74.080470000,10305
35164694,40.727250000,-73.985490000,10009
35164876,40.810240000,-73.943620000,10027
35165258,40.750550000,-73.992370000,10119
35165581,40.828880000,-73.904500000,10456
35166290,40.819790000,-73.952970000,10031
35166495,40.713060000,-74.008360000,10007
35166514,40.662990000,-73.854910000,11414
35166637,40.704830000,-73.934260000,11206
35166718,40.745660000,-73.990920000,10001
35166913,40.760220000,-73.966070000,10022
35166942,40.681790000,-73.952350000,11216
35167097,40.744210000,-73.990930000,10010
35167332,40.801730000,-73.933470000,10035
35167554,40.758290000,-73.880130000,11369
35167683,40.763660000,-73.988800000,10019
35167707,40.742980000,-73.958040000,11101
35168463,40.682050000,-73.725810000,11580
35168757,40.742210000,-73.979970000,10016
35169758,40.808280000,-73.931900000,
35170169,40.834660000,-73.902780000,10456
35170369,40.727920000,-73.959100000,11222
35170961,40.808440000,-73.931600000,10451
35172393,40.654060000,-73.940110000,11203
35172821,40.654100000,-73.938340000,11203
35172841,40.655510000,-73.939420000,11203
35175462,40.731760000,-73.738720000,11427
35175500,40.755180000,-73.999040000,10001
35177453,40.771340000,-73.948320000,10075
35179345,40.706900000,-74.009200000,10005
35181903,40.659570000,-73.983760000,11215
35182164,40.662320000,-73.952510000,11225
35182202,40.757780000,-73.961860000,10022
35182511,40.716110000,-73.956160000,11211
35182672,40.827880000,-73.926040000,10452
35183070,40.693940000,-73.956930000,11205
35183293,40.661100000,-73.984460000,11215
35183442,40.629370000,-74.030010000,11209
35184104,40.799080000,-73.932910000,10035
35185015,40.674930000,-73.940810000,11213
35185863,40.669560000,-73.989220000,11215
35185876,40.740420000,-73.998830000,10011
35186244,40.878460000,-73.863110000,10467
35186258,40.742000000,-73.981540000,10016
35186445,40.764330000,-73.989320000,10019
35187654,40.737050000,-74.009660000,10014
35187770,40.698570000,-73.926100000,11221
35187772,40.692160000,-73.929150000,11221
35187992,40.686820000,-73.908310000,11207
35188017,40.726080000,-73.981610000,10009
35188430,40.701170000,-73.917550000,11237
35188790,40.686750000,-73.909000000,11207
35189052,40.667370000,-73.974700000,11215
35189086,40.687470000,-73.909770000,11207
35189297,40.683660000,-73.919200000,11233
35189318,40.816750000,-73.936960000,10037
35189403,40.767380000,-73.955560000,10021
35189446,40.766450000,-73.991010000,10019
35189906,40.687770000,-73.930670000,11221
35189990,40.665660000,-73.932820000,11213
35190108,40.687780000,-73.931900000,11221
35190131,40.761570000,-73.992780000,10036
35190355,40.687530000,-73.930720000,11221
35190467,40.742830000,-73.888990000,11373
35191797,40.779570000,-73.954750000,10128
35191909,40.803460000,-73.957020000,10026
35192077,40.727020000,-73.979800000,10009
35192314,40.762350000,-73.994850000,10036
35193203,40.700500000,-73.924120000,11237
35193872,40.759820000,-73.783120000,11361
35193964,40.744240000,-73.973300000,10016
35195090,40.691430000,-73.968000000,11205
35195180,40.813930000,-73.943650000,10030
35195580,40.799010000,-73.943340000,10029
35195898,40.755500000,-73.993990000,10018
35195915,40.749000000,-74.002440000,10001
35196057,40.818680000,-73.944170000,10030
35196099,40.801030000,-73.970600000,10025
35196447,40.700400000,-73.927660000,11221
35196648,40.822000000,-73.955820000,10031
35196787,40.767280000,-73.907810000,11103
35196872,40.718140000,-73.983570000,10002
35196873,40.801760000,-73.956630000,10026
35197041,40.689060000,-73.989830000,11201
35197107,40.672890000,-73.766990000,11434
35197207,40.605510000,-74.001290000,11214
35197271,40.743180000,-73.999870000,10011
35197281,40.733590000,-73.997720000,10011
35197500,40.720480000,-73.734780000,11428
35197505,40.705130000,-73.915760000,11237
35198287,40.707260000,-73.966570000,11211
35199464,40.596360000,-73.741300000,11691
35199871,40.684700000,-73.934940000,11221
35200165,40.705080000,-73.915770000,11237
35201987,40.694470000,-73.972960000,11205
35202508,40.763120000,-73.993940000,10036
35202605,40.792300000,-73.946130000,10029
35204821,40.758030000,-73.962240000,10022
35206134,40.760970000,-73.999730000,10036
35212471,40.760280000,-73.996650000,10036
35215551,40.724040000,-73.982190000,10009
35215644,40.710830000,-74.008030000,10038
35217588,40.842680000,-73.910070000,10457
35217816,40.688820000,-73.947840000,11221
35217833,40.728420000,-73.980970000,10009
35217858,40.764600000,-73.930850000,11106
35219177,40.821360000,-73.956060000,10031
35219812,40.675420000,-73.949500000,11216
35220162,40.765000000,-73.818750000,11354
35220477,40.668190000,-73.937830000,11213
35220744,40.759170000,-73.997850000,10018
35220898,40.719200000,-73.943540000,11222
35220970,40.752580000,-73.993110000,10001
35220992,40.687940000,-73.855660000,11421
35221421,40.716510000,-73.942130000,11211
35221845,40.821280000,-73.939090000,10030
35222002,40.738020000,-73.900900000,11377
35222046,40.700980000,-73.919300000,11237
35222233,40.679030000,-73.941830000,11216
35222567,40.629030000,-73.897620000,11236
35222909,40.723750000,-73.989490000,10003
35223189,40.667650000,-73.939280000,11213
35223869,40.689340000,-73.969590000,11205
35224304,40.615690000,-74.089570000,10304
35224490,40.761870000,-73.985990000,10019
35224560,40.743900000,-73.914090000,11377
35224736,40.719290000,-73.988260000,10002
35225375,40.711510000,-73.959370000,11211
35225838,40.701370000,-73.920280000,11237
35226357,40.651010000,-73.737210000,11422
35226897,40.741170000,-73.999510000,10011
35226973,40.781920000,-73.979590000,10024
35227165,40.715340000,-73.956920000,11211
35228252,40.726700000,-73.979650000,10009
35228596,40.747910000,-73.979570000,10016
35228797,40.771010000,-73.989410000,10019
35228840,40.746820000,-73.979830000,10016
35228980,40.753930000,-73.999920000,10001
35229075,40.767680000,-73.954550000,10021
35229201,40.765780000,-73.991010000,10019
35229312,40.635060000,-73.974400000,11218
35229609,40.762720000,-73.990540000,10019
35229657,40.756540000,-73.994250000,10018
35230465,40.728030000,-73.981120000,10009
35230828,40.744420000,-73.980470000,10016
35230999,40.740940000,-73.979900000,10016
35231242,40.753480000,-73.998600000,10001
35231621,40.732580000,-73.986480000,10003
35231663,40.700780000,-73.928030000,11221
35231903,40.761690000,-73.990700000,10036
35231916,40.753670000,-73.928900000,11101
35232437,40.757480000,-73.994770000,10018
35232920,40.753470000,-73.998830000,10001
35232958,40.838980000,-73.864920000,10460
35233037,40.726970000,-73.980500000,10009
35233074,40.763830000,-73.929700000,11106
35233128,40.735910000,-74.010100000,10014
35233606,40.748140000,-73.979550000,10016
35233649,40.673850000,-73.920710000,11233
35233704,40.758130000,-73.921520000,11103
35233735,40.755010000,-73.993760000,10018
35233790,40.706960000,-73.943770000,11206
35233799,40.762510000,-73.867220000,11369
35233865,40.659020000,-73.737830000,11422
35233897,40.704730000,-74.015820000,10004
35233962,40.752870000,-73.986310000,10018
35233998,40.690410000,-73.997770000,11201
35235212,40.736110000,-73.864010000,11368
35235326,40.694470000,-73.913640000,11221
35235379,40.736300000,-73.863160000,11368
35235701,40.757280000,-73.800720000,11358
35236040,40.746140000,-74.001680000,10011
35236345,40.742390000,-73.894540000,11377
35236534,40.742580000,-73.893150000,11377
35236795,40.714190000,-73.959670000,11211
35237543,40.868710000,-73.847400000,10469
35237894,40.753920000,-73.968620000,10017
35238264,40.812700000,-73.961630000,10027
35238691,40.704780000,-73.938510000,11206
35238986,40.891470000,-73.847470000,10466
35240782,40.726850000,-73.983490000,10009
35240989,40.806180000,-73.946180000,10027
35247268,40.764950000,-73.987840000,10019
35247808,40.729930000,-73.983190000,10009
35249301,40.727570000,-74.000590000,10012
35249458,40.827780000,-73.915160000,10456
35249610,40.766050000,-73.991930000,10019
35249977,40.685590000,-73.954780000,11216
35250139,40.701490000,-73.927680000,11221
35250568,40.765420000,-73.926070000,11106
35251282,40.795230000,-73.949560000,10029
35251947,40.584850000,-73.814820000,11693
35252356,40.739270000,-73.987740000,10010
35252509,40.745750000,-74.010520000,10011
35252737,40.748320000,-73.981260000,10016
35253003,40.748540000,-73.949080000,11101
35253668,40.662400000,-73.763480000,11413
35255732,40.700120000,-73.894510000,11385
35256322,40.664590000,-73.966290000,
35257081,40.804860000,-73.947540000,10027
35257168,40.682130000,-73.953800000,11216
35257699,40.762730000,-73.990280000,10019
35257756,40.731290000,-74.006610000,10014
35258971,40.685430000,-73.920680000,11233
35259405,40.720850000,-73.791790000,11432
35259569,40.680270000,-73.943580000,11216
35260351,40.791640000,-73.973610000,10025
35260483,40.764760000,-73.988710000,10019
35260885,40.709120000,-74.006710000,10038
35260994,40.724350000,-73.994190000,10012
35261255,40.748330000,-73.936820000,11101
35261651,40.766710000,-73.952860000,10021
35261660,40.670380000,-73.929620000,11213
35262025,40.605850000,-74.133310000,10314
35262429,40.696940000,-73.907660000,11237
35262444,40.854570000,-73.927780000,10040
35262475,40.671320000,-73.930030000,11213
35262993,40.671440000,-73.931820000,11213
35263166,40.691340000,-73.927680000,11221
35263416,40.751520000,-73.973130000,10017
35263825,40.812030000,-73.907790000,10455
35263872,40.814940000,-73.960410000,10027
35264260,40.693670000,-73.964240000,11205
35264702,40.814890000,-73.958420000,10027
35265039,40.846070000,-73.907100000,10457
35265786,40.756000000,-73.915890000,11103
35265962,40.821550000,-73.939270000,10030
35266157,40.688960000,-73.997340000,11201
35266422,40.690500000,-73.938770000,11221
35266495,40.761790000,-73.964270000,10065
35266709,40.759260000,-73.826410000,11355
35267090,40.677680000,-73.943320000,11216
35267137,40.738720000,-73.926960000,11104
35267420,40.676210000,-73.782790000,11434
35267761,40.767740000,-73.873580000,11369
35268203,40.784810000,-73.953030000,10128
35268366,40.750490000,-73.893680000,11372
35268488,40.744340000,-73.903470000,11377
35268573,40.742830000,-73.903030000,11377
35268637,40.746150000,-73.899530000,11377
35268673,40.741710000,-73.876450000,11373
